rep,r,rho,lambda,init,iter,delta_r,delta_c,delta
8,80,0.9,0.9,random,10,1.7840368583020655e-13,3.909343483622057e-14,1.0874856033321356e-13
8,80,0.9,0.9,random,11,8.137803351386272e-15,1.8162196421450708e-15,4.9770114967656716e-15
8,80,0.9,0.9,random,12,3.9202927225870127e-16,3.2946248440817414e-16,3.607458783334377e-16
8,80,0.9,0.9,random,13,1.2577382788259108e-16,8.652932232661406e-17,1.0615157510460257e-16
8,80,0.9,0.9,random,14,1.2866027789507025e-16,1.0918893602529818e-16,1.189246069601842e-16
8,80,0.9,0.9,random,15,9.491861234850034e-17,2.2800857933611053e-16,1.6146359584230543e-16
8,80,0.9,0.9,random,16,1.2161624719078267e-16,3.3229609595876696e-16,2.269561715747748e-16
8,80,0.9,0.9,random,17,1.3627536850372114e-16,1.6071286913619891e-16,1.4849411881996003e-16
8,80,0.9,0.9,random,18,1.9760760056234717e-16,3.826581305383462e-16,2.901328655503467e-16
8,80,0.9,0.9,random,19,2.1629455798045665e-16,2.2599742814437935e-16,2.21145993062418e-16
8,80,0.9,0.9,random,20,2.1640228924567556e-16,1.404145495332745e-16,1.7840841938947502e-16
9,80,0.9,0.9,random,1,0.5249260704888931,0.8899897313006269,0.7074579008947599
9,80,0.9,0.9,random,2,0.028761222966305934,0.009465637459334104,0.01911343021282002
9,80,0.9,0.9,random,3,0.0008516838910772246,0.00023747497753201754,0.000544579434304621
9,80,0.9,0.9,random,4,3.366639940754238e-05,8.591684798848769e-06,2.1129042103195574e-05
9,80,0.9,0.9,random,5,1.4449581017640382e-06,3.579099726866249e-07,9.014340372253316e-07
9,80,0.9,0.9,random,6,6.4259706675052e-08,1.5781348728674392e-08,4.0020527701863196e-08
9,80,0.9,0.9,random,7,2.9163846429836775e-09,7.164655664423548e-10,1.8164251047130162e-09
9,80,0.9,0.9,random,8,1.343791476854064e-10,3.31612806206123e-11,8.377021415300934e-11
9,80,0.9,0.9,random,9,6.275516783799126e-12,1.5582282800561033e-12,3.9168725319276145e-12
9,80,0.9,0.9,random,10,2.967822890065817e-13,7.418157998825936e-14,1.8548193449742052e-13
9,80,0.9,0.9,random,11,1.4198585155307235e-14,3.602267180646058e-15,8.900426167976647e-15
9,80,0.9,0.9,random,12,6.727944302848959e-16,5.036134967358378e-16,5.882039635103668e-16
9,80,0.9,0.9,random,13,1.355852300486942e-16,3.708086890829095e-16,2.5319695956580184e-16
9,80,0.9,0.9,random,14,1.1508941297752255e-16,3.533750200281986e-16,2.342322165028606e-16
9,80,0.9,0.9,random,15,9.964491718850376e-17,9.552780577966921e-16,5.274614874925979e-16
9,80,0.9,0.9,random,16,1.1578624322234565e-16,5.792899833971969e-16,3.475381133097713e-16
9,80,0.9,0.9,random,17,1.4354249216877218e-16,5.728865360160451e-16,3.5821451409240866e-16
9,80,0.9,0.9,random,18,1.1025328796248274e-16,2.7578938082657763e-16,1.9302133439453018e-16
9,80,0.9,0.9,random,19,1.158824750167471e-16,1.0714963897596345e-16,1.1151605699635526e-16
9,80,0.9,0.9,random,20,9.116452824845652e-17,4.1413948150975006e-16,2.526520048791033e-16
10,80,0.9,0.9,random,1,0.5212354983724096,0.8913533961741251,0.7062944472732673
10,80,0.9,0.9,random,2,0.032941245033210616,0.010318796708717498,0.021630020870964058
10,80,0.9,0.9,random,3,0.0011079670495977487,0.0003024611761272826,0.0007052141128625157
10,80,0.9,0.9,random,4,4.287485543080408e-05,1.0773031096735765e-05,2.6823943263769926e-05
10,80,0.9,0.9,random,5,1.7740246769895228e-06,4.229820786396455e-07,1.0985033778145842e-06
10,80,0.9,0.9,random,6,7.713740825071099e-08,1.7701852095705337e-08,4.7419630173208164e-08
10,80,0.9,0.9,random,7,3.4720071098883596e-09,7.745043461588103e-10,2.123255728023585e-09
10,80,0.9,0.9,random,8,1.598792117077806e-10,3.4932424539278655e-11,9.740581812352962e-11
10,80,0.9,0.9,random,9,7.470696654259227e-12,1.607842905468878e-12,4.539269779864052e-12
10,80,0.9,0.9,random,10,3.5231335617086517e-13,7.508925794727081e-14,2.13701307059068e-13
10,80,0.9,0.9,random,11,1.6752323046650652e-14,3.428283272611157e-15,1.0090303159630905e-14
10,80,0.9,0.9,random,12,8.339067416215619e-16,2.0864109978073396e-16,5.212739207011479e-16
10,80,0.9,0.9,random,13,1.4514310194686334e-16,2.3246394997669617e-16,1.8880352596177975e-16
10,80,0.9,0.9,random,14,1.199921420895568e-16,3.7352721236866263e-16,2.467596772291097e-16
10,80,0.9,0.9,random,15,1.0740194856121723e-16,1.8459708889330335e-16,1.459995187272603e-16
10,80,0.9,0.9,random,16,1.1863896514595502e-16,1.2736365022889674e-16,1.230013076874259e-16
10,80,0.9,0.9,random,17,1.6025553269246562e-16,3.842804063556497e-16,2.722679695240577e-16
10,80,0.9,0.9,random,18,1.029023728854151e-16,2.2372063565967916e-16,1.6331150427254714e-16
10,80,0.9,0.9,random,19,1.3308216451559154e-16,5.060521188376722e-16,3.195671416766319e-16
10,80,0.9,0.9,random,20,1.0721091245701505e-16,4.3243195575285513e-16,2.698214341049351e-16
11,80,0.9,0.9,random,1,0.5271803165278821,0.8900311862909388,0.7086057514094104
11,80,0.9,0.9,random,2,0.030999651774282946,0.010397988078386522,0.020698819926334735
11,80,0.9,0.9,random,3,0.000932661527353232,0.00027387997009574905,0.0006032707487244905
11,80,0.9,0.9,random,4,3.454577220518583e-05,8.9239178605287e-06,2.1734845032857266e-05
11,80,0.9,0.9,random,5,1.4064184306549103e-06,3.2806091195954096e-07,8.672396713072257e-07
11,80,0.9,0.9,random,6,6.175786150303208e-08,1.3383402795757142e-08,3.757063214939461e-08
11,80,0.9,0.9,random,7,2.8727114109220776e-09,5.976498644522747e-10,1.7351806376871763e-09
11,80,0.9,0.9,random,8,1.391791781976956e-10,2.8538050505474525e-11,8.385861435158506e-11
11,80,0.9,0.9,random,9,6.933838574514805e-12,1.4228402348169011e-12,4.1783394046658534e-12
11,80,0.9,0.9,random,10,3.5216328935314556e-13,7.286359289415985e-14,2.125134411236527e-13
11,80,0.9,0.9,random,11,1.80616635551768e-14,3.733207516146564e-15,1.0897435535661682e-14
11,80,0.9,0.9,random,12,9.949701449345132e-16,3.926735893244607e-16,6.93821867129487e-16
11,80,0.9,0.9,random,13,1.9213396165954358e-16,3.4508132451355946e-16,2.6860764308655153e-16
11,80,0.9,0.9,random,14,1.5244931285699557e-16,1.7495662214767818e-16,1.637029675023369e-16
11,80,0.9,0.9,random,15,1.3050234511767805e-16,1.7376987479202598e-16,1.5213610995485201e-16
11,80,0.9,0.9,random,16,1.5333019215909446e-16,5.061705254880347e-16,3.297503588235646e-16
11,80,0.9,0.9,random,17,1.5285660964600846e-16,1.9134069908761717e-16,1.7209865436681283e-16
11,80,0.9,0.9,random,18,1.5941813065719825e-16,3.149859197012607e-16,2.3720202517922946e-16
11,80,0.9,0.9,random,19,1.28969391615314e-16,4.619204033379473e-16,2.9544489747663067e-16
11,80,0.9,0.9,random,20,1.530415076682113e-16,4.509773195917765e-16,3.020094136299939e-16
12,80,0.9,0.9,random,1,0.5220341882289817,0.8939265629214331,0.7079803755752074
12,80,0.9,0.9,random,2,0.030203331046830963,0.009406945016581464,0.019805138031706214
12,80,0.9,0.9,random,3,0.0009919330043859772,0.00024592996310037266,0.0006189314837431749
12,80,0.9,0.9,random,4,3.9760933459052526e-05,8.650813951601424e-06,2.4205873705326975e-05
12,80,0.9,0.9,random,5,1.6674233646404833e-06,3.401363835859869e-07,1.003779874113235e-06
12,80,0.9,0.9,random,6,7.160672738162358e-08,1.4120031356885006e-08,4.286337936925429e-08
12,80,0.9,0.9,random,7,3.123627753351702e-09,6.051642839558811e-10,1.8643960186537916e-09
12,80,0.9,0.9,random,8,1.378115165585027e-10,2.6478719674120636e-11,8.214511811631166e-11
12,80,0.9,0.9,random,9,6.133645064258415e-12,1.1752450679856129e-12,3.654445066122014e-12
12,80,0.9,0.9,random,10,2.7488072223117456e-13,5.289879889538461e-14,1.638897605632796e-13
12,80,0.9,0.9,random,11,1.2519446869217135e-14,2.3723997968978393e-15,7.445923333057487e-15
12,80,0.9,0.9,random,12,5.817875782866567e-16,3.6771632406759457e-16,4.747519511771256e-16
12,80,0.9,0.9,random,13,1.7039544026479386e-16,6.96706991705738e-16,4.3355121598526596e-16
12,80,0.9,0.9,random,14,2.1563762512381236e-16,6.869034659004015e-16,4.512705455121069e-16
12,80,0.9,0.9,random,15,1.5644660777186452e-16,2.0809394513278193e-16,1.8227027645232323e-16
12,80,0.9,0.9,random,16,1.5816377422812662e-16,1.246040650118583e-16,1.4138391961999246e-16
12,80,0.9,0.9,random,17,1.0342212425424857e-16,1.1089027771983385e-16,1.0715620098704121e-16
12,80,0.9,0.9,random,18,1.0174724490013161e-16,1.3223224756588697e-16,1.169897462330093e-16
12,80,0.9,0.9,random,19,9.774614411065753e-17,2.702260121185412e-16,1.8398607811459939e-16
12,80,0.9,0.9,random,20,1.228831453035933e-16,4.537891718251321e-16,2.883361585643627e-16
13,80,0.9,0.9,random,1,0.5149571539086734,0.8958316720395176,0.7053944129740954
13,80,0.9,0.9,random,2,0.02393132569459736,0.0064857434984926425,0.015208534596545
13,80,0.9,0.9,random,3,0.0006397187975835474,0.00014169204235765345,0.00039070541997060043
13,80,0.9,0.9,random,4,2.2088983654147097e-05,4.656564689118527e-06,1.3372774171632813e-05
13,80,0.9,0.9,random,5,8.514927292753859e-07,1.766285099858938e-07,5.140606196306398e-07
13,80,0.9,0.9,random,6,3.512848157834394e-08,7.231887443694568e-09,2.1180184511019253e-08
13,80,0.9,0.9,random,7,1.5107423080821555e-09,3.1020543147303353e-10,9.104738697775945e-10
13,80,0.9,0.9,random,8,6.666789704274048e-11,1.3699213071337082e-11,4.018355505703878e-11
13,80,0.9,0.9,random,9,2.9906764766621034e-12,6.161042962144518e-13,1.8033903864382776e-12
13,80,0.9,0.9,random,10,1.356100968777465e-13,2.8179214198787772e-14,8.189465553826713e-14
13,80,0.9,0.9,random,11,6.171895103064058e-15,1.6377585037283668e-15,3.9048268033962124e-15
13,80,0.9,0.9,random,12,3.170194826282769e-16,5.661172881102203e-16,4.415683853692486e-16
13,80,0.9,0.9,random,13,1.0854228044868323e-16,2.945386502756753e-16,2.0154046536217926e-16
13,80,0.9,0.9,random,14,1.1510021605060764e-16,1.5475600150106125e-16,1.3492810877583446e-16
13,80,0.9,0.9,random,15,1.3660833116854592e-16,1.1316228454249534e-16,1.2488530785552063e-16
13,80,0.9,0.9,random,16,1.1076839022962497e-16,3.499641406460776e-16,2.303662654378513e-16
13,80,0.9,0.9,random,17,1.4555581084832293e-16,4.616741547195769e-16,3.036149827839499e-16
13,80,0.9,0.9,random,18,1.4310129905290325e-16,4.441293638210998e-16,2.9361533143700153e-16
13,80,0.9,0.9,random,19,1.1098835138849679e-16,2.319442456875668e-16,1.7146629853803177e-16
13,80,0.9,0.9,random,20,1.6584778823726253e-16,1.610826662031103e-16,1.634652272201864e-16
14,80,0.9,0.9,random,1,0.5213766533505013,0.8968877406037975,0.7091321969771494
14,80,0.9,0.9,random,2,0.03180579618828482,0.01038639175854697,0.021096093973415896
14,80,0.9,0.9,random,3,0.001255130041922278,0.00040604632571827735,0.0008305881838202777
14,80,0.9,0.9,random,4,6.008891525894548e-05,1.856379957637095e-05,3.932635741765822e-05
14,80,0.9,0.9,random,5,2.9551631494596887e-06,8.877199625375758e-07,1.9214415559986324e-06
14,80,0.9,0.9,random,6,1.4644664834180946e-07,4.320994895328667e-08,9.482829864754806e-08
14,80,0.9,0.9,random,7,7.2818600599063096e-09,2.121949827975302e-09,4.701904943940806e-09
14,80,0.9,0.9,random,8,3.6277668705506864e-10,1.0474589438631889e-10,2.3376129072069376e-10
14,80,0.9,0.9,random,9,1.8095956649352752e-11,5.187672323827096e-12,1.1641814486589924e-11
14,80,0.9,0.9,random,10,9.034686908168068e-13,2.5761145637155075e-13,5.805400735941788e-13
14,80,0.9,0.9,random,11,4.509654386774903e-14,1.2749587764651655e-14,2.892306581620034e-14
14,80,0.9,0.9,random,12,2.254740042245323e-15,5.530350232669198e-16,1.4038875327561215e-15
14,80,0.9,0.9,random,13,1.956612344154997e-16,3.373476570922203e-16,2.6650444575386e-16
14,80,0.9,0.9,random,14,1.3243872833838867e-16,1.9418548072652478e-16,1.6331210453245674e-16
14,80,0.9,0.9,random,15,9.802525466326685e-17,2.425854167254806e-16,1.703053356943737e-16
14,80,0.9,0.9,random,16,9.432828807303197e-17,2.3630581458608286e-16,1.6531705132955742e-16
14,80,0.9,0.9,random,17,1.234345715861516e-16,3.524181675861603e-16,2.3792636958615594e-16
14,80,0.9,0.9,random,18,1.1269051601365774e-16,3.598120168798773e-16,2.362512664467675e-16
14,80,0.9,0.9,random,19,8.95358939773427e-17,1.0340496657850127e-16,9.647043027792198e-17
14,80,0.9,0.9,random,20,1.4023824502993183e-16,1.0133925715176641e-16,1.2078875109084913e-16
15,80,0.9,0.9,random,1,0.5264142058384293,0.8924416957904012,0.7094279508144152
15,80,0.9,0.9,random,2,0.028460251584316774,0.008533806344643935,0.018497028964480355
15,80,0.9,0.9,random,3,0.0008833639336193513,0.0002494727336497415,0.0005664183336345464
15,80,0.9,0.9,random,4,4.291196723524499e-05,1.1144890350049637e-05,2.7028428792647313e-05
15,80,0.9,0.9,random,5,2.3461927813403235e-06,5.791143683693037e-07,1.4626535748548137e-06
15,80,0.9,0.9,random,6,1.3145260907957294e-07,3.1640876930970814e-08,8.154674300527188e-08
15,80,0.9,0.9,random,7,7.401926956702279e-09,1.7602776444722627e-09,4.581102300587271e-09
15,80,0.9,0.9,random,8,4.1725520532456505e-10,9.86367519097532e-11,2.579459786171591e-10
15,80,0.9,0.9,random,9,2.3527869167393923e-11,5.544352650224253e-12,1.4536110908809089e-11
15,80,0.9,0.9,random,10,1.3267118267310268e-12,3.121370415119075e-13,8.194244341214671e-13
15,80,0.9,0.9,random,11,7.485811757716691e-14,1.7529027845313853e-14,4.6193572711240385e-14
15,80,0.9,0.9,random,12,4.214047182275104e-15,1.1122169125487935e-15,2.6631320474119485e-15
15,80,0.9,0.9,random,13,3.32041958596774e-16,3.8434357617759657e-16,3.581927673871853e-16
15,80,0.9,0.9,random,14,1.5724242049299581e-16,2.4143814795847454e-16,1.993402842257352e-16
15,80,0.9,0.9,random,15,1.0271843309749001e-16,1.2036900202972008e-16,1.1154371756360505e-16
15,80,0.9,0.9,random,16,1.5148014197849396e-16,2.617504751010723e-16,2.0661530853978311e-16
15,80,0.9,0.9,random,17,1.5115917096012283e-16,2.3766718583757907e-16,1.9441317839885095e-16
15,80,0.9,0.9,random,18,1.36309965356526e-16,1.5193069840863896e-16,1.4412033188258248e-16
15,80,0.9,0.9,random,19,8.907679183361468e-17,8.497833744609688e-17,8.702756463985578e-17
15,80,0.9,0.9,random,20,1.376441410026852e-16,1.9021237496921932e-16,1.6392825798595227e-16
16,80,0.9,0.9,random,1,0.5259589002218131,0.8913726222915678,0.7086657612566905
16,80,0.9,0.9,random,2,0.024896314824559073,0.007176258799151032,0.016036286811855052
16,80,0.9,0.9,random,3,0.0006153669895151159,0.00017501786493235073,0.0003951924272237333
16,80,0.9,0.9,random,4,1.916072151952841e-05,5.120162388510676e-06,1.2140441954019543e-05
16,80,0.9,0.9,random,5,6.646261582793723e-07,1.6736043525940106e-07,4.1599329676938665e-07
16,80,0.9,0.9,random,6,2.5456939339632145e-08,6.042368352985519e-09,1.574965384630883e-08
16,80,0.9,0.9,random,7,1.0701140484666253e-09,2.404920596051145e-10,6.553030540358699e-10
16,80,0.9,0.9,random,8,4.846721634526116e-11,1.0431756671334139e-11,2.944948650829765e-11
16,80,0.9,0.9,random,9,2.309691818101097e-12,4.825765428140526e-13,1.396134180457575e-12
16,80,0.9,0.9,random,10,1.1355553482143535e-13,2.327546738387794e-14,6.841550110265665e-14
16,80,0.9,0.9,random,11,5.7147172111375986e-15,1.185565990766495e-15,3.450141600952047e-15
16,80,0.9,0.9,random,12,3.2539045928538305e-16,2.2867171953222477e-16,2.770310894088039e-16
16,80,0.9,0.9,random,13,2.1114380098505135e-16,2.3595126836237415e-16,2.2354753467371274e-16
16,80,0.9,0.9,random,14,1.1005776100789174e-16,1.156260265166207e-16,1.1284189376225622e-16
16,80,0.9,0.9,random,15,3.0092351450084913e-16,9.170685313576493e-16,6.089960229292493e-16
16,80,0.9,0.9,random,16,1.1330834285712775e-16,8.469126091240036e-16,4.801104759905657e-16
16,80,0.9,0.9,random,17,1.458463682060799e-16,1.6114898018797155e-16,1.5349767419702574e-16
16,80,0.9,0.9,random,18,1.3880323710808176e-16,4.339271460856166e-16,2.8636519159684916e-16
16,80,0.9,0.9,random,19,1.4349911210022442e-16,6.013120088379575e-16,3.72405560469091e-16
16,80,0.9,0.9,random,20,2.2236342030160046e-16,1.453051910192624e-16,1.8383430566043143e-16
17,80,0.9,0.9,random,1,0.5234648467024061,0.8997163736424751,0.7115906101724406
17,80,0.9,0.9,random,2,0.02978696220091103,0.008123002907677623,0.018954982554294328
17,80,0.9,0.9,random,3,0.000847826001030662,0.00020807846255765103,0.0005279522317941565
17,80,0.9,0.9,random,4,2.9251161101941115e-05,6.660166264775066e-06,1.795566368335809e-05
17,80,0.9,0.9,random,5,1.0981024491328262e-06,2.413456646176069e-07,6.697240568752165e-07
17,80,0.9,0.9,random,6,4.38961107368103e-08,9.443922684034455e-09,2.6670016710422377e-08
17,80,0.9,0.9,random,7,1.842634174893168e-09,3.901638635157499e-10,1.1163990192044588e-09
17,80,0.9,0.9,random,8,8.030970768399693e-11,1.6769670227727786e-11,4.8539688955862356e-11
17,80,0.9,0.9,random,9,3.599753366705184e-12,7.417611330571018e-13,2.170757249881143e-12
17,80,0.9,0.9,random,10,1.6464116995455964e-13,3.350443153537659e-14,9.907280074496812e-14
17,80,0.9,0.9,random,11,7.619666095760234e-15,1.5820162864617694e-15,4.6008411911110015e-15
17,80,0.9,0.9,random,12,3.9171325264233774e-16,1.3641520383110186e-16,2.640642282367198e-16
17,80,0.9,0.9,random,13,1.248225114664193e-16,1.4288133692747505e-16,1.3385192419694719e-16
17,80,0.9,0.9,random,14,1.138901650773863e-16,2.2928889276898385e-16,1.7158952892318507e-16
17,80,0.9,0.9,random,15,1.2091768513938341e-16,2.241227137385523e-16,1.7252019943896785e-16
17,80,0.9,0.9,random,16,1.0770597094627348e-16,2.267107815290506e-16,1.6720837623766205e-16
17,80,0.9,0.9,random,17,1.306724539141404e-16,1.1079093651575334e-16,1.2073169521494688e-16
17,80,0.9,0.9,random,18,1.6040779421556421e-16,2.64505065179769e-16,2.124564296976666e-16
17,80,0.9,0.9,random,19,1.5604777957550815e-16,1.3712985656684125e-16,1.4658881807117469e-16
17,80,0.9,0.9,random,20,1.2186727981525703e-16,2.078058461880688e-16,1.6483656300166291e-16
18,80,0.9,0.9,random,1,0.5206702428507065,0.897022389574603,0.7088463162126548
18,80,0.9,0.9,random,2,0.024242531391295292,0.00870410686239271,0.016473319126844
18,80,0.9,0.9,random,3,0.0006373141700479566,0.000206705046675812,0.0004220096083618843
18,80,0.9,0.9,random,4,2.2201172895009622e-05,6.680475766724739e-06,1.4440824330867181e-05
18,80,0.9,0.9,random,5,8.512144874736554e-07,2.403487029712022e-07,5.457815952224288e-07
18,80,0.9,0.9,random,6,3.40252271087201e-08,9.14125410687021e-09,2.1583240607795154e-08
18,80,0.9,0.9,random,7,1.3896676493866556e-09,3.5991055638398684e-10,8.747891028853212e-10
18,80,0.9,0.9,random,8,5.751572686551691e-11,1.4503848356504813e-11,3.600978761101086e-11
18,80,0.9,0.9,random,9,2.403034458711207e-12,5.942059214114012e-13,1.498620190061304e-12
18,80,0.9,0.9,random,10,1.011483741359604e-13,2.456360694643005e-14,6.285599054119522e-14
18,80,0.9,0.9,random,11,4.345934490145083e-15,1.2260813699529957e-15,2.7860079300490396e-15
18,80,0.9,0.9,random,12,2.0777155948968996e-16,2.386239017322591e-16,2.231977306109745e-16
18,80,0.9,0.9,random,13,1.2540692822750009e-16,4.572363094893437e-16,2.913216188584219e-16
18,80,0.9,0.9,random,14,1.4117941753897692e-16,2.536714435789085e-16,1.9742543055894273e-16
18,80,0.9,0.9,random,15,1.5154587643864339e-16,1.3878562444850444e-16,1.451657504435739e-16
18,80,0.9,0.9,random,16,1.936037232159269e-16,1.1590007717455455e-16,1.547519001952407e-16
18,80,0.9,0.9,random,17,2.4705198023236295e-16,3.127418148700606e-16,2.798968975512118e-16
18,80,0.9,0.9,random,18,1.6609925339681254e-16,3.126960970017996e-16,2.393976751993061e-16
18,80,0.9,0.9,random,19,1.8888108477671364e-16,4.2754173184640145e-16,3.0821140831155754e-16
18,80,0.9,0.9,random,20,8.290155172785927e-17,2.854760540485439e-16,1.8418880288820157e-16
19,80,0.9,0.9,random,1,0.5198486943374505,0.896186284783536,0.7080174895604933
19,80,0.9,0.9,random,2,0.025975009683960285,0.006157531243067817,0.01606627046351405
19,80,0.9,0.9,random,3,0.0006212377847628615,0.00013102477397923504,0.0003761312793710483
19,80,0.9,0.9,random,4,2.038628164835717e-05,4.212697903506248e-06,1.229948977593171e-05
19,80,0.9,0.9,random,5,7.667569547112309e-07,1.5911848447089104e-07,4.62937719591061e-07
19,80,0.9,0.9,random,6,3.06700030420867e-08,6.451158448065217e-09,1.8560580745075957e-08
19,80,0.9,0.9,random,7,1.267906262059005e-09,2.714942869806747e-10,7.697002745198399e-10
19,80,0.9,0.9,random,8,5.360581646394367e-11,1.1703123098342337e-11,3.2654469781143e-11
19,80,0.9,0.9,random,9,2.308544758965539e-12,5.137105301337353e-13,1.4111276445496372e-12
19,80,0.9,0.9,random,10,1.0113768454753908e-13,2.3054888319018206e-14,6.209628643327864e-14
19,80,0.9,0.9,random,11,4.5224271541627245e-15,1.016200634301373e-15,2.7693138942320488e-15
19,80,0.9,0.9,random,12,1.9846083635012183e-16,2.4013539364467966e-16,2.1929811499740073e-16
19,80,0.9,0.9,random,13,1.1418290662715268e-16,3.648457903711566e-16,2.3951434849915463e-16
19,80,0.9,0.9,random,14,1.025668873350734e-16,1.0046338709315512e-16,1.0151513721411425e-16
19,80,0.9,0.9,random,15,8.647719990194697e-17,9.496555699893057e-17,9.072137845043877e-17
19,80,0.9,0.9,random,16,9.669857954153185e-17,1.0480893025598924e-16,1.0075375489876055e-16
19,80,0.9,0.9,random,17,1.1063209711211982e-16,3.859250590305289e-16,2.4827857807132435e-16
19,80,0.9,0.9,random,18,1.1736735169817563e-16,2.939386468795046e-16,2.0565299928884012e-16
19,80,0.9,0.9,random,19,1.052871281237664e-16,1.8129799643853406e-16,1.4329256228115023e-16
19,80,0.9,0.9,random,20,1.1930995644654873e-16,2.52857444020972e-16,1.8608370023376037e-16
20,80,0.9,0.9,random,1,0.5144362607808296,0.8996124751078194,0.7070243679443244
20,80,0.9,0.9,random,2,0.025898138797543435,0.00919518971027277,0.017546664253908103
20,80,0.9,0.9,random,3,0.0006875220130507023,0.00022412309017678925,0.00045582255161374577
20,80,0.9,0.9,random,4,2.473887612932213e-05,7.432786675354918e-06,1.6085831402338525e-05
20,80,0.9,0.9,random,5,9.802155028033992e-07,2.819019584302605e-07,6.310587306168298e-07
20,80,0.9,0.9,random,6,4.0776997155438206e-08,1.1384565106524254e-08,2.608078113098123e-08
20,80,0.9,0.9,random,7,1.7490241531675427e-09,4.760969572604667e-10,1.1125605552140047e-09
20,80,0.9,0.9,random,8,7.657554454251762e-11,2.0362900742759356e-11,4.8469222642638484e-11
20,80,0.9,0.9,random,9,3.3997031620061348e-12,8.847409325579163e-13,2.1422220472820256e-12
20,80,0.9,0.9,random,10,1.5242917784277618e-13,3.9007090194660373e-14,9.571813401871828e-14
20,80,0.9,0.9,random,11,6.8701331663514375e-15,1.6436456555921492e-15,4.2568894109717936e-15
20,80,0.9,0.9,random,12,3.3798499134558505e-16,1.4781636381840432e-16,2.429006775819947e-16
20,80,0.9,0.9,random,13,1.1981433422652817e-16,1.746492067664118e-16,1.4723177049646999e-16
20,80,0.9,0.9,random,14,9.585138004475237e-17,1.7564267561327343e-16,1.357470278290129e-16
20,80,0.9,0.9,random,15,1.0530245287588207e-16,1.9230557453867051e-16,1.488040137072763e-16
20,80,0.9,0.9,random,16,9.995163492685235e-17,1.5991581355331943e-16,1.299337242400859e-16
20,80,0.9,0.9,random,17,1.2670158749328113e-16,1.826482327156596e-16,1.5467491010447036e-16
20,80,0.9,0.9,random,18,1.0757676627668994e-16,2.136363007282786e-16,1.6060653350248426e-16
20,80,0.9,0.9,random,19,1.1573694299559463e-16,2.1074973023742226e-16,1.6324333661650843e-16
20,80,0.9,0.9,random,20,1.2040242961145943e-16,3.8209683581171343e-16,2.5124963271158646e-16
21,80,0.9,0.9,random,1,0.5244780194911319,0.8971838252785683,0.7108309223848501
21,80,0.9,0.9,random,2,0.028950373516438636,0.008715761224546838,0.018833067370492736
21,80,0.9,0.9,random,3,0.0009913045801270895,0.00025851953118752883,0.0006249120556573092
21,80,0.9,0.9,random,4,4.120978060158037e-05,9.876999462240026e-06,2.5543390031910197e-05
21,80,0.9,0.9,random,5,1.7972063640949566e-06,4.102359520410767e-07,1.1037211580680165e-06
21,80,0.9,0.9,random,6,8.056204814836701e-08,1.7765421356608718e-08,4.916373475248786e-08
21,80,0.9,0.9,random,7,3.6808741030730157e-09,7.9037907810848e-10,2.235626590590748e-09
21,80,0.9,0.9,random,8,1.7056179003567887e-10,3.586316893819231e-11,1.032124794869356e-10
21,80,0.9,0.9,random,9,7.98712257356708e-12,1.652170494555763e-12,4.8196465340614215e-12
21,80,0.9,0.9,random,10,3.769660781354806e-13,7.696369355649209e-14,2.2696488584598635e-13
21,80,0.9,0.9,random,11,1.792238060445889e-14,3.654085468308604e-15,1.0788233036383746e-14
21,80,0.9,0.9,random,12,8.400532233930224e-16,2.2169194886362435e-16,5.308725861283233e-16
21,80,0.9,0.9,random,13,1.533812731178321e-16,4.474812825472327e-16,3.0043127783253243e-16
21,80,0.9,0.9,random,14,1.8925132986478453e-16,3.1330854112137467e-16,2.512799354930796e-16
21,80,0.9,0.9,random,15,1.0272618921987819e-16,4.374384636984642e-16,2.700823264591712e-16
21,80,0.9,0.9,random,16,1.288193565163919e-16,2.9620496371414445e-16,2.125121601152682e-16
21,80,0.9,0.9,random,17,1.110902199579536e-16,9.393836019683811e-16,5.252369109631674e-16
21,80,0.9,0.9,random,18,1.404034256734293e-16,1.7181974242741634e-16,1.5611158405042283e-16
21,80,0.9,0.9,random,19,1.1965463201224867e-16,4.567907406958659e-16,2.8822268635405725e-16
21,80,0.9,0.9,random,20,1.4009763681358548e-16,2.0641217234469255e-16,1.7325490457913902e-16
22,80,0.9,0.9,random,1,0.5157818341853324,0.8973228815699884,0.7065523578776605
22,80,0.9,0.9,random,2,0.02474532892410155,0.0069343308085773854,0.01583982986633947
22,80,0.9,0.9,random,3,0.0006659660945998049,0.00017267325423767194,0.00041931967441873844
22,80,0.9,0.9,random,4,2.30175234717675e-05,5.660400294690324e-06,1.433896188322891e-05
22,80,0.9,0.9,random,5,8.734745912783046e-07,2.068101595858991e-07,5.401423754321018e-07
22,80,0.9,0.9,random,6,3.449909395925482e-08,7.952109096087857e-09,2.1225601527671337e-08
22,80,0.9,0.9,random,7,1.3887886088504672e-09,3.144360061425219e-10,8.516123074964945e-10
22,80,0.9,0.9,random,8,5.6564792799178975e-11,1.266227690071398e-11,3.461353484994648e-11
22,80,0.9,0.9,random,9,2.326142229897432e-12,5.170097714188201e-13,1.421576000658126e-12
22,80,0.9,0.9,random,10,9.65784376388774e-14,2.1710844482204487e-14,5.914464106054094e-14
22,80,0.9,0.9,random,11,4.032174679709137e-15,8.52345666379992e-16,2.4422601730445644e-15
